service_id,date,exception_type
621-202-1615082024-AAB#AAH,20240829,2
621-202-1615102024-AAB#AAH,20241005,2
621-202-1615102024-AAB#AAH,20241007,2
621-202-1615102024-AAB#AAH,20241010,2
621-202-1615102024-AAB#AAH,20241012,2
621-202-1615102024-AAB#AAH,20241021,2
621-202-1615102024-AAB#AAH,20241024,2
622-2-0625062024-THS#KHG,20240604,2
622-2-0625062024-THS#KHG,20240605,2
622-2-0625062024-THS#KHG,20240611,2
622-2-0625062024-THS#KHG,20240612,2
622-2-0625062024-THS#KHG,20240618,2
622-2-0625062024-THS#KHG,20240619,2
622-2-0625082024-THS#KHG,20240813,2
622-2-0625082024-THS#KHG,20240814,2
622-2-0625082024-THS#KHG,20240820,2
622-2-0625082024-THS#KHG,20240821,2
622-2-0625082024-THS#KHG,20240827,2
622-2-0625082024-THS#KHG,20240828,2
622-2-0625102024-THS#KHG,20241022,2
622-2-0625102024-THS#KHG,20241023,2
622-3-1400062024-KHG#THS,20240604,2
622-3-1400062024-KHG#THS,20240605,2
622-3-1400062024-KHG#THS,20240611,2
622-3-1400062024-KHG#THS,20240612,2
622-3-1400062024-KHG#THS,20240618,2
622-3-1400062024-KHG#THS,20240619,2
622-3-1400082024-KHG#THS,20240813,2
622-3-1400082024-KHG#THS,20240814,2
622-3-1400082024-KHG#THS,20240820,2
622-3-1400082024-KHG#THS,20240821,2
622-3-1400082024-KHG#THS,20240827,2
622-3-1400082024-KHG#THS,20240828,2
622-3-1400102024-KHG#THS,20241022,2
622-3-1400102024-KHG#THS,20241023,2
628-2-0620062024-RUF#CPH,20240604,2
628-2-0620062024-RUF#CPH,20240605,2
628-2-0620062024-RUF#CPH,20240611,2
628-2-0620062024-RUF#CPH,20240612,2
628-2-0620062024-RUF#CPH,20240618,2
628-2-0620062024-RUF#CPH,20240619,2
628-2-0620082024-RUF#CPH,20240813,2
628-2-0620082024-RUF#CPH,20240814,2
628-2-0620082024-RUF#CPH,20240820,2
628-2-0620082024-RUF#CPH,20240821,2
628-2-0620082024-RUF#CPH,20240827,2
628-2-0620082024-RUF#CPH,20240828,2
628-2-0620102024-RUF#CPH,20241022,2
628-2-0620102024-RUF#CPH,20241023,2
628-3-1120062024-CPH#RUF,20240604,2
628-3-1120062024-CPH#RUF,20240605,2
628-3-1120062024-CPH#RUF,20240611,2
628-3-1120062024-CPH#RUF,20240612,2
628-3-1120062024-CPH#RUF,20240618,2
628-3-1120062024-CPH#RUF,20240619,2
628-3-1120082024-CPH#RUF,20240813,2
628-3-1120082024-CPH#RUF,20240814,2
628-3-1120082024-CPH#RUF,20240820,2
628-3-1120082024-CPH#RUF,20240821,2
628-3-1120082024-CPH#RUF,20240827,2
628-3-1120082024-CPH#RUF,20240828,2
628-3-1120102024-CPH#RUF,20241022,2
628-3-1120102024-CPH#RUF,20241023,2
631-12-0925062024-HLS#KHG,20240608,2
631-12-0925062024-HLS#KHG,20240615,2
631-12-0925062024-HLS#KHG,20240622,2
631-12-0925082024-HLS#KHG,20240817,2
631-12-0925082024-HLS#KHG,20240824,2
631-12-0925102024-HLS#KHG,20241005,2
631-13-1520062024-KHG#HLS,20240608,2
631-13-1520062024-KHG#HLS,20240615,2
631-13-1520062024-KHG#HLS,20240622,2
631-13-1520082024-KHG#HLS,20240817,2
631-13-1520082024-KHG#HLS,20240824,2
631-13-1520102024-KHG#HLS,20241005,2
631-2-0550062024-HLS#KHG,20240604,2
631-2-0550062024-HLS#KHG,20240605,2
631-2-0550062024-HLS#KHG,20240611,2
631-2-0550062024-HLS#KHG,20240612,2
631-2-0550062024-HLS#KHG,20240618,2
631-2-0550062024-HLS#KHG,20240619,2
631-2-0550082024-HLS#KHG,20240813,2
631-2-0550082024-HLS#KHG,20240814,2
631-2-0550082024-HLS#KHG,20240820,2
631-2-0550082024-HLS#KHG,20240821,2
631-2-0550082024-HLS#KHG,20240827,2
631-2-0550082024-HLS#KHG,20240828,2
631-2-0550102024-HLS#KHG,20241022,2
631-2-0550102024-HLS#KHG,20241023,2
631-3-1135062024-KHG#HLS,20240604,2
631-3-1135062024-KHG#HLS,20240605,2
631-3-1135062024-KHG#HLS,20240611,2
631-3-1135062024-KHG#HLS,20240612,2
631-3-1135062024-KHG#HLS,20240618,2
631-3-1135062024-KHG#HLS,20240619,2
631-3-1135082024-KHG#HLS,20240813,2
631-3-1135082024-KHG#HLS,20240814,2
631-3-1135082024-KHG#HLS,20240820,2
631-3-1135082024-KHG#HLS,20240821,2
631-3-1135082024-KHG#HLS,20240827,2
631-3-1135082024-KHG#HLS,20240828,2
631-3-1135102024-KHG#HLS,20241022,2
631-3-1135102024-KHG#HLS,20241023,2
632-12-0700102024-VIB#KHG,20241022,2
632-12-0700102024-VIB#KHG,20241023,2
632-13-1300102024-KHG#VIB,20241022,2
632-13-1300102024-KHG#VIB,20241023,2
632-22-1250062024-VIB#KHG,20240604,2
632-22-1250062024-VIB#KHG,20240605,2
632-22-1250062024-VIB#KHG,20240611,2
632-22-1250062024-VIB#KHG,20240612,2
632-22-1250062024-VIB#KHG,20240618,2
632-22-1250062024-VIB#KHG,20240619,2
632-22-1250082024-VIB#KHG,20240813,2
632-22-1250082024-VIB#KHG,20240814,2
632-22-1250082024-VIB#KHG,20240820,2
632-22-1250082024-VIB#KHG,20240821,2
632-22-1250082024-VIB#KHG,20240827,2
632-22-1250082024-VIB#KHG,20240828,2
632-22-1250102024-VIB#KHG,20241021,2
632-22-1250102024-VIB#KHG,20241022,2
632-22-1250102024-VIB#KHG,20241023,2
632-23-0700062024-KHG#VIB,20240604,2
632-23-0700062024-KHG#VIB,20240605,2
632-23-0700062024-KHG#VIB,20240611,2
632-23-0700062024-KHG#VIB,20240612,2
632-23-0700062024-KHG#VIB,20240618,2
632-23-0700062024-KHG#VIB,20240619,2
632-23-0700082024-KHG#VIB,20240813,2
632-23-0700082024-KHG#VIB,20240814,2
632-23-0700082024-KHG#VIB,20240820,2
632-23-0700082024-KHG#VIB,20240821,2
632-23-0700082024-KHG#VIB,20240827,2
632-23-0700082024-KHG#VIB,20240828,2
632-23-0700102024-KHG#VIB,20241021,2
632-23-0700102024-KHG#VIB,20241022,2
632-23-0700102024-KHG#VIB,20241023,2
633-3-1135062024-CPH#HRS,20240604,2
633-3-1135062024-CPH#HRS,20240605,2
633-3-1135062024-CPH#HRS,20240611,2
633-3-1135062024-CPH#HRS,20240612,2
633-3-1135062024-CPH#HRS,20240618,2
633-3-1135062024-CPH#HRS,20240619,2
633-3-1135082024-CPH#HRS,20240813,2
633-3-1135082024-CPH#HRS,20240814,2
633-3-1135082024-CPH#HRS,20240820,2
633-3-1135082024-CPH#HRS,20240821,2
633-3-1135082024-CPH#HRS,20240827,2
633-3-1135082024-CPH#HRS,20240828,2
633-3-1135102024-CPH#HRS,20241022,2
633-3-1135102024-CPH#HRS,20241023,2
633-32-1320062024-HRS#CPH,20240610,2
633-32-1320062024-HRS#CPH,20240613,2
633-32-1320062024-HRS#CPH,20240617,2
633-32-1320062024-HRS#CPH,20240620,2
633-32-1320082024-HRS#CPH,20240812,2
633-32-1320082024-HRS#CPH,20240815,2
633-32-1320082024-HRS#CPH,20240819,2
633-32-1320082024-HRS#CPH,20240822,2
633-32-1320082024-HRS#CPH,20240826,2
633-32-1320082024-HRS#CPH,20240829,2
633-32-1320102024-HRS#CPH,20241021,2
633-32-1320102024-HRS#CPH,20241024,2
633-33-0800062024-CPH#HRS,20240610,2
633-33-0800062024-CPH#HRS,20240613,2
633-33-0800062024-CPH#HRS,20240617,2
633-33-0800062024-CPH#HRS,20240620,2
633-33-0800082024-CPH#HRS,20240812,2
633-33-0800082024-CPH#HRS,20240815,2
633-33-0800082024-CPH#HRS,20240819,2
633-33-0800082024-CPH#HRS,20240822,2
633-33-0800082024-CPH#HRS,20240826,2
633-33-0800082024-CPH#HRS,20240829,2
633-33-0800102024-CPH#HRS,20241021,2
633-33-0800102024-CPH#HRS,20241024,2
633-4-0555062024-HRS#CPH,20240604,2
633-4-0555062024-HRS#CPH,20240605,2
633-4-0555062024-HRS#CPH,20240611,2
633-4-0555062024-HRS#CPH,20240612,2
633-4-0555062024-HRS#CPH,20240618,2
633-4-0555062024-HRS#CPH,20240619,2
633-4-0555082024-HRS#CPH,20240813,2
633-4-0555082024-HRS#CPH,20240814,2
633-4-0555082024-HRS#CPH,20240820,2
633-4-0555082024-HRS#CPH,20240821,2
633-4-0555082024-HRS#CPH,20240827,2
633-4-0555082024-HRS#CPH,20240828,2
633-4-0555102024-HRS#CPH,20241022,2
633-4-0555102024-HRS#CPH,20241023,2
690-13-0645082024-AF4#STO,20240819,2
690-13-0645082024-AF4#STO,20240820,2
690-13-0645082024-AF4#STO,20240821,2
690-13-0645082024-AF4#STO,20240822,2
690-13-0645082024-AF4#STO,20240824,2
690-13-0645082024-AF4#STO,20240826,2
690-13-0645082024-AF4#STO,20240827,2
690-13-0645082024-AF4#STO,20240828,2
690-13-0645082024-AF4#STO,20240829,2
690-14-0525082024-STO#AF2,20240819,2
690-14-0525082024-STO#AF2,20240820,2
690-14-0525082024-STO#AF2,20240821,2
690-14-0525082024-STO#AF2,20240822,2
690-14-0525082024-STO#AF2,20240824,2
690-14-0525082024-STO#AF2,20240826,2
690-14-0525082024-STO#AF2,20240827,2
690-14-0525082024-STO#AF2,20240828,2
690-14-0525082024-STO#AF2,20240829,2
690-23-0915082024-AF4#STO,20240819,2
690-23-0915082024-AF4#STO,20240820,2
690-23-0915082024-AF4#STO,20240821,2
690-23-0915082024-AF4#STO,20240822,2
690-23-0915082024-AF4#STO,20240824,2
690-23-0915082024-AF4#STO,20240826,2
690-23-0915082024-AF4#STO,20240827,2
690-23-0915082024-AF4#STO,20240828,2
690-23-0915082024-AF4#STO,20240829,2
690-24-0755082024-STO#AF2,20240819,2
690-24-0755082024-STO#AF2,20240820,2
690-24-0755082024-STO#AF2,20240821,2
690-24-0755082024-STO#AF2,20240822,2
690-24-0755082024-STO#AF2,20240824,2
690-24-0755082024-STO#AF2,20240826,2
690-24-0755082024-STO#AF2,20240827,2
690-24-0755082024-STO#AF2,20240828,2
690-24-0755082024-STO#AF2,20240829,2
690-3-0415082024-AF4#STO,20240819,2
690-3-0415082024-AF4#STO,20240820,2
690-3-0415082024-AF4#STO,20240821,2
690-3-0415082024-AF4#STO,20240822,2
690-3-0415082024-AF4#STO,20240824,2
690-3-0415082024-AF4#STO,20240826,2
690-3-0415082024-AF4#STO,20240827,2
690-3-0415082024-AF4#STO,20240828,2
690-3-0415082024-AF4#STO,20240829,2
690-33-1145082024-AF4#STO,20240819,2
690-33-1145082024-AF4#STO,20240820,2
690-33-1145082024-AF4#STO,20240821,2
690-33-1145082024-AF4#STO,20240822,2
690-33-1145082024-AF4#STO,20240824,2
690-33-1145082024-AF4#STO,20240826,2
690-33-1145082024-AF4#STO,20240827,2
690-33-1145082024-AF4#STO,20240828,2
690-33-1145082024-AF4#STO,20240829,2
690-34-1025082024-STO#AF2,20240819,2
690-34-1025082024-STO#AF2,20240820,2
690-34-1025082024-STO#AF2,20240821,2
690-34-1025082024-STO#AF2,20240822,2
690-34-1025082024-STO#AF2,20240824,2
690-34-1025082024-STO#AF2,20240826,2
690-34-1025082024-STO#AF2,20240827,2
690-34-1025082024-STO#AF2,20240828,2
690-34-1025082024-STO#AF2,20240829,2
690-4-0255082024-STO#AF2,20240819,2
690-4-0255082024-STO#AF2,20240820,2
690-4-0255082024-STO#AF2,20240821,2
690-4-0255082024-STO#AF2,20240822,2
690-4-0255082024-STO#AF2,20240824,2
690-4-0255082024-STO#AF2,20240826,2
690-4-0255082024-STO#AF2,20240827,2
690-4-0255082024-STO#AF2,20240828,2
690-4-0255082024-STO#AF2,20240829,2
690-43-1415082024-AF4#STO,20240819,2
690-43-1415082024-AF4#STO,20240820,2
690-43-1415082024-AF4#STO,20240821,2
690-43-1415082024-AF4#STO,20240822,2
690-43-1415082024-AF4#STO,20240824,2
690-43-1415082024-AF4#STO,20240826,2
690-43-1415082024-AF4#STO,20240827,2
690-43-1415082024-AF4#STO,20240828,2
690-43-1415082024-AF4#STO,20240829,2
690-44-1255082024-STO#AF2,20240819,2
690-44-1255082024-STO#AF2,20240820,2
690-44-1255082024-STO#AF2,20240821,2
690-44-1255082024-STO#AF2,20240822,2
690-44-1255082024-STO#AF2,20240824,2
690-44-1255082024-STO#AF2,20240826,2
690-44-1255082024-STO#AF2,20240827,2
690-44-1255082024-STO#AF2,20240828,2
690-44-1255082024-STO#AF2,20240829,2
690-54-1525082024-STO#AF2,20240819,2
690-54-1525082024-STO#AF2,20240820,2
690-54-1525082024-STO#AF2,20240821,2
690-54-1525082024-STO#AF2,20240822,2
690-54-1525082024-STO#AF2,20240824,2
690-54-1525082024-STO#AF2,20240826,2
690-54-1525082024-STO#AF2,20240827,2
690-54-1525082024-STO#AF2,20240828,2
690-54-1525082024-STO#AF2,20240829,2
690-6-2225082024-STO#AF2,20240819,2
690-6-2225082024-STO#AF2,20240820,2
690-6-2225082024-STO#AF2,20240821,2
690-6-2225082024-STO#AF2,20240822,2
690-6-2225082024-STO#AF2,20240824,2
690-6-2225082024-STO#AF2,20240826,2
690-6-2225082024-STO#AF2,20240827,2
690-6-2225082024-STO#AF2,20240828,2
690-6-2225082024-STO#AF2,20240829,2
690-63-0145082024-AF4#STO,20240819,2
690-63-0145082024-AF4#STO,20240820,2
690-63-0145082024-AF4#STO,20240821,2
690-63-0145082024-AF4#STO,20240822,2
690-63-0145082024-AF4#STO,20240824,2
690-63-0145082024-AF4#STO,20240826,2
690-63-0145082024-AF4#STO,20240827,2
690-63-0145082024-AF4#STO,20240828,2
690-63-0145082024-AF4#STO,20240829,2
690-65-2115082024-AF4#STO,20240819,2
690-65-2115082024-AF4#STO,20240820,2
690-65-2115082024-AF4#STO,20240821,2
690-65-2115082024-AF4#STO,20240822,2
690-65-2115082024-AF4#STO,20240824,2
690-65-2115082024-AF4#STO,20240826,2
690-65-2115082024-AF4#STO,20240827,2
690-65-2115082024-AF4#STO,20240828,2
690-65-2115082024-AF4#STO,20240829,2
700-1-0600062024-PQB#LVC,20240607,2
700-1-0600062024-PQB#LVC,20240608,2
700-1-0600062024-PQB#LVC,20240610,2
700-1-0600062024-PQB#LVC,20240621,2
700-1-0600062024-PQB#LVC,20240624,2
700-1-0600072024-PQB#LVC,20240713,2
700-1-0600072024-PQB#LVC,20240714,2
700-1-0600072024-PQB#LVC,20240720,2
700-1-0600072024-PQB#LVC,20240721,2
700-1-0600072024-PQB#LVC,20240727,2
700-1-0600072024-PQB#LVC,20240728,2
700-1-0700062024-PQB#LVC,20240617,2
700-1-0700112024-PQB#LVC,20241102,2
700-1-0700112024-PQB#LVC,20241103,2
700-2-0700062024-LVC#PQB,20240607,2
700-2-0700062024-LVC#PQB,20240610,2
700-2-0700062024-LVC#PQB,20240624,2
700-2-0700072024-LVC#PQB,20240713,2
700-2-0700072024-LVC#PQB,20240720,2
700-2-0700072024-LVC#PQB,20240727,2
700-2-0730062024-LVC#PQB,20240614,2
700-2-0730062024-LVC#PQB,20240617,2
700-2-0730062024-LVC#PQB,20240621,2
700-2-0730062024-LVC#PQB,20240628,2
700-2-0800112024-LVC#PQB,20241102,2
700-5-1115072024-PQB#LVC,20240713,2
700-5-1115072024-PQB#LVC,20240714,2
700-5-1115072024-PQB#LVC,20240720,2
700-5-1115072024-PQB#LVC,20240721,2
700-5-1115072024-PQB#LVC,20240727,2
700-5-1115072024-PQB#LVC,20240728,2
700-5-1145062024-PQB#LVC,20240609,2
700-5-1200062024-PQB#LVC,20240616,2
700-5-1200062024-PQB#LVC,20240623,2
700-5-1215112024-PQB#LVC,20241102,2
700-5-1215112024-PQB#LVC,20241103,2
701-10-1145102024-TLS#NAN,20241007,2
701-10-1145102024-TLS#NAN,20241008,2
701-10-1145102024-TLS#NAN,20241009,2
701-10-1145102024-TLS#NAN,20241014,2
701-10-1145102024-TLS#NAN,20241015,2
701-10-1145102024-TLS#NAN,20241016,2
701-10-1245112024-TLS#NAN,20241104,2
701-10-1245112024-TLS#NAN,20241118,2
701-10-1245112024-TLS#NAN,20241125,2
701-7-1035072024-NAN#TLS,20240702,2
701-7-1035072024-NAN#TLS,20240703,2
701-7-1035072024-NAN#TLS,20240704,2
701-7-1035102024-NAN#TLS,20241008,2
701-7-1035102024-NAN#TLS,20241009,2
701-7-1035102024-NAN#TLS,20241010,2
701-7-1035102024-NAN#TLS,20241015,2
701-7-1035102024-NAN#TLS,20241016,2
701-7-1035102024-NAN#TLS,20241017,2
701-7-1135112024-NAN#TLS,20241105,2
701-7-1135112024-NAN#TLS,20241119,2
701-7-1135112024-NAN#TLS,20241126,2
702-1-0915072024-PQB#RNS,20240704,2
702-1-0915102024-PQB#RNS,20241010,2
702-1-0915102024-PQB#RNS,20241017,2
702-2-1545072024-RNS#PQB,20240704,2
702-2-1545102024-RNS#PQB,20241010,2
702-2-1545102024-RNS#PQB,20241017,2
704-16-1540072024-NAN#PQB,20240702,2
704-16-1540072024-NAN#PQB,20240703,2
704-16-1540072024-NAN#PQB,20240704,2
704-16-1540102024-NAN#PQB,20241008,2
704-16-1540102024-NAN#PQB,20241009,2
704-16-1540102024-NAN#PQB,20241010,2
704-16-1540102024-NAN#PQB,20241015,2
704-16-1540102024-NAN#PQB,20241016,2
704-16-1540102024-NAN#PQB,20241017,2
704-16-1640112024-NAN#PQB,20241109,2
704-16-1640112024-NAN#PQB,20241116,2
704-16-1640112024-NAN#PQB,20241123,2
704-29-0945072024-PQB#NAN,20240702,2
704-29-0945072024-PQB#NAN,20240703,2
704-29-0945072024-PQB#NAN,20240704,2
704-29-0945102024-PQB#NAN,20241008,2
704-29-0945102024-PQB#NAN,20241009,2
704-29-0945102024-PQB#NAN,20241010,2
704-29-0945102024-PQB#NAN,20241015,2
704-29-0945102024-PQB#NAN,20241016,2
704-29-0945102024-PQB#NAN,20241017,2
704-29-1045112024-PQB#NAN,20241109,2
704-29-1045112024-PQB#NAN,20241116,2
704-29-1045112024-PQB#NAN,20241123,2
705-1-0715112024-TOU#PQB,20241104,2
705-1-0715112024-TOU#PQB,20241118,2
705-1-0715112024-TOU#PQB,20241125,2
705-19-0930072024-TOU#PQB,20240702,2
705-19-0930072024-TOU#PQB,20240703,2
705-19-0930072024-TOU#PQB,20240704,2
705-19-0930102024-TOU#PQB,20241008,2
705-19-0930102024-TOU#PQB,20241009,2
705-19-0930102024-TOU#PQB,20241010,2
705-19-0930102024-TOU#PQB,20241015,2
705-19-0930102024-TOU#PQB,20241016,2
705-19-0930102024-TOU#PQB,20241017,2
705-2-0720112024-PQB#TOU,20241105,2
705-2-0720112024-PQB#TOU,20241119,2
705-2-0720112024-PQB#TOU,20241126,2
705-4-0845102024-PQB#TOU,20241007,2
705-4-0845102024-PQB#TOU,20241008,2
705-4-0845102024-PQB#TOU,20241009,2
705-4-0845102024-PQB#TOU,20241014,2
705-4-0845102024-PQB#TOU,20241015,2
705-4-0845102024-PQB#TOU,20241016,2
709-17-0535102024-GBL#PQB,20241007,2
709-17-0535102024-GBL#PQB,20241008,2
709-17-0535102024-GBL#PQB,20241014,2
709-17-0535102024-GBL#PQB,20241015,2
709-4-0705072024-PQB#GBL,20240702,2
709-4-0705072024-PQB#GBL,20240703,2
709-4-0705102024-PQB#GBL,20241008,2
709-4-0705102024-PQB#GBL,20241009,2
709-4-0705102024-PQB#GBL,20241015,2
709-4-0705102024-PQB#GBL,20241016,2
711-1-0750112024-BIL#RNS,20241104,2
711-1-0750112024-BIL#RNS,20241118,2
711-1-0750112024-BIL#RNS,20241125,2
711-2-0620112024-RNS#BIL,20241105,2
711-2-0620112024-RNS#BIL,20241119,2
711-2-0620112024-RNS#BIL,20241126,2
712-1-0620102024-BNO#NAN,20241007,2
712-1-0620102024-BNO#NAN,20241008,2
712-1-0620102024-BNO#NAN,20241014,2
712-1-0620102024-BNO#NAN,20241015,2
712-1-0720112024-BNO#NAN,20241104,2
712-1-0720112024-BNO#NAN,20241118,2
712-1-0720112024-BNO#NAN,20241125,2
712-2-0635102024-NAN#BNO,20241008,2
712-2-0635102024-NAN#BNO,20241009,2
712-2-0635102024-NAN#BNO,20241015,2
712-2-0635102024-NAN#BNO,20241016,2
712-2-0735112024-NAN#BNO,20241105,2
712-2-0735112024-NAN#BNO,20241119,2
712-2-0735112024-NAN#BNO,20241126,2
714-14-0520102024-ANG#PQB,20241007,2
714-14-0520102024-ANG#PQB,20241008,2
714-14-0520102024-ANG#PQB,20241009,2
714-14-0520102024-ANG#PQB,20241014,2
714-14-0520102024-ANG#PQB,20241015,2
714-14-0520102024-ANG#PQB,20241016,2
714-14-0620112024-ANG#PQB,20241104,2
714-14-0620112024-ANG#PQB,20241118,2
714-14-0620112024-ANG#PQB,20241125,2
714-15-1100102024-PQB#ANG,20241007,2
714-15-1100102024-PQB#ANG,20241008,2
714-15-1100102024-PQB#ANG,20241009,2
714-15-1100102024-PQB#ANG,20241014,2
714-15-1100102024-PQB#ANG,20241015,2
714-15-1100102024-PQB#ANG,20241016,2
714-15-1200112024-PQB#ANG,20241104,2
714-15-1200112024-PQB#ANG,20241118,2
714-15-1200112024-PQB#ANG,20241125,2
714-16-0715072024-ANG#PQB,20240704,2
714-16-0715072024-ANG#PQB,20240706,2
714-16-0715102024-ANG#PQB,20241003,2
714-16-0715102024-ANG#PQB,20241005,2
714-16-0715102024-ANG#PQB,20241010,2
714-16-0715102024-ANG#PQB,20241012,2
714-16-0715102024-ANG#PQB,20241017,2
714-16-0715102024-ANG#PQB,20241019,2
714-16-0815112024-ANG#PQB,20241109,2
714-16-0815112024-ANG#PQB,20241116,2
714-16-0815112024-ANG#PQB,20241123,2
714-17-1305072024-PQB#ANG,20240704,2
714-17-1305072024-PQB#ANG,20240706,2
714-17-1305102024-PQB#ANG,20241003,2
714-17-1305102024-PQB#ANG,20241005,2
714-17-1305102024-PQB#ANG,20241010,2
714-17-1305102024-PQB#ANG,20241012,2
714-17-1305102024-PQB#ANG,20241017,2
714-17-1305102024-PQB#ANG,20241019,2
714-17-1405112024-PQB#ANG,20241109,2
714-17-1405112024-PQB#ANG,20241116,2
714-17-1405112024-PQB#ANG,20241123,2
715-1-0615072024-ANG#PQB,20240702,2
715-1-0615072024-ANG#PQB,20240703,2
715-1-0615072024-ANG#PQB,20240704,2
715-1-0615102024-ANG#PQB,20241008,2
715-1-0615102024-ANG#PQB,20241009,2
715-1-0615102024-ANG#PQB,20241010,2
715-1-0615102024-ANG#PQB,20241015,2
715-1-0615102024-ANG#PQB,20241016,2
715-1-0615102024-ANG#PQB,20241017,2
715-2-1200072024-PQB#ANG,20240702,2
715-2-1200072024-PQB#ANG,20240703,2
715-2-1200072024-PQB#ANG,20240704,2
715-2-1200102024-PQB#ANG,20241008,2
715-2-1200102024-PQB#ANG,20241009,2
715-2-1200102024-PQB#ANG,20241010,2
715-2-1200102024-PQB#ANG,20241015,2
715-2-1200102024-PQB#ANG,20241016,2
715-2-1200102024-PQB#ANG,20241017,2
718-5-0625092024-TOU#TLN,20240909,2
718-5-0625092024-TOU#TLN,20240910,2
718-5-0625092024-TOU#TLN,20240916,2
718-5-0625092024-TOU#TLN,20240917,2
718-5-0625092024-TOU#TLN,20240923,2
718-5-0625092024-TOU#TLN,20240924,2
718-5-0625102024-TOU#TLN,20241007,2
718-5-0625102024-TOU#TLN,20241008,2
718-5-0625102024-TOU#TLN,20241014,2
718-5-0625102024-TOU#TLN,20241015,2
718-6-0520072024-TLN#BDX,20240703,2
718-6-0520072024-TLN#BDX,20240704,2
718-6-0520092024-TLN#BDX,20240911,2
718-6-0520092024-TLN#BDX,20240912,2
718-6-0520092024-TLN#BDX,20240918,2
718-6-0520092024-TLN#BDX,20240919,2
718-6-0520092024-TLN#BDX,20240925,2
718-6-0520092024-TLN#BDX,20240926,2
718-6-0520102024-TLN#BDX,20241002,2
718-6-0520102024-TLN#BDX,20241003,2
718-6-0520102024-TLN#BDX,20241009,2
718-6-0520102024-TLN#BDX,20241010,2
718-6-0520102024-TLN#BDX,20241016,2
718-6-0520102024-TLN#BDX,20241017,2
718-7-0645072024-BDX#TLN,20240702,2
718-7-0645072024-BDX#TLN,20240703,2
718-7-0645092024-BDX#TLN,20240910,2
718-7-0645092024-BDX#TLN,20240911,2
718-7-0645092024-BDX#TLN,20240917,2
718-7-0645092024-BDX#TLN,20240918,2
718-7-0645092024-BDX#TLN,20240924,2
718-7-0645092024-BDX#TLN,20240925,2
718-7-0645102024-BDX#TLN,20241008,2
718-7-0645102024-BDX#TLN,20241009,2
718-7-0645102024-BDX#TLN,20241015,2
718-7-0645102024-BDX#TLN,20241016,2
718-8-1145072024-TLN#TOU,20240702,2
718-8-1145072024-TLN#TOU,20240703,2
718-8-1145092024-TLN#TOU,20240910,2
718-8-1145092024-TLN#TOU,20240911,2
718-8-1145092024-TLN#TOU,20240917,2
718-8-1145092024-TLN#TOU,20240918,2
718-8-1145092024-TLN#TOU,20240924,2
718-8-1145092024-TLN#TOU,20240925,2
718-8-1145102024-TLN#TOU,20241008,2
718-8-1145102024-TLN#TOU,20241009,2
718-8-1145102024-TLN#TOU,20241015,2
718-8-1145102024-TLN#TOU,20241016,2
719-21-0415102024-IVG#DPC,20241007,2
719-21-0415102024-IVG#DPC,20241008,2
719-21-0415102024-IVG#DPC,20241009,2
719-21-0415102024-IVG#DPC,20241014,2
719-21-0415102024-IVG#DPC,20241015,2
719-21-0415102024-IVG#DPC,20241016,2
719-21-0515112024-IVG#DPC,20241104,2
719-21-0515112024-IVG#DPC,20241118,2
719-21-0515112024-IVG#DPC,20241125,2
719-22-1330102024-DPC#IVG,20241007,2
719-22-1330102024-DPC#IVG,20241008,2
719-22-1330102024-DPC#IVG,20241009,2
719-22-1330102024-DPC#IVG,20241014,2
719-22-1330102024-DPC#IVG,20241015,2
719-22-1330102024-DPC#IVG,20241016,2
719-22-1430112024-DPC#IVG,20241104,2
719-22-1430112024-DPC#IVG,20241118,2
719-22-1430112024-DPC#IVG,20241125,2
720-22-0930072024-GBL#STB,20240703,2
720-22-0930072024-GBL#STB,20240704,2
720-22-0930102024-GBL#STB,20241002,2
720-22-0930102024-GBL#STB,20241003,2
720-22-0930102024-GBL#STB,20241009,2
720-22-0930102024-GBL#STB,20241010,2
720-22-0930102024-GBL#STB,20241016,2
720-22-0930102024-GBL#STB,20241017,2
720-23-0710072024-STB#GBL,20240702,2
720-23-0710072024-STB#GBL,20240703,2
720-23-0710102024-STB#GBL,20241008,2
720-23-0710102024-STB#GBL,20241009,2
720-23-0710102024-STB#GBL,20241015,2
720-23-0710102024-STB#GBL,20241016,2
721-1-1010102024-BAC#BDX,20241007,2
721-1-1010102024-BAC#BDX,20241008,2
721-1-1110112024-BAC#BDX,20241104,2
721-1-1110112024-BAC#BDX,20241118,2
721-1-1110112024-BAC#BDX,20241125,2
721-2-0800072024-BDX#BAC,20240702,2
721-2-0800072024-BDX#BAC,20240703,2
721-2-0800102024-BDX#BAC,20241008,2
721-2-0800102024-BDX#BAC,20241009,2
721-2-0900112024-BDX#BAC,20241105,2
721-2-0900112024-BDX#BAC,20241119,2
721-2-0900112024-BDX#BAC,20241126,2
722-122-0510082024-CAE#PCG,20240808,2
722-122-0510082024-CAE#PCG,20240822,2
722-22-0525082024-CAE#PCG,20240815,2
724-11-0700102024-GBL#NAN,20241009,2
724-11-0700102024-GBL#NAN,20241016,2
724-12-0630072024-NAN#GBL,20240704,2
724-12-0630102024-NAN#GBL,20241010,2
724-12-0630102024-NAN#GBL,20241017,2
724-14-1420072024-CLF#GBL,20240711,2
724-14-1420072024-CLF#GBL,20240718,2
724-14-1420072024-CLF#GBL,20240725,2
724-14-1420102024-CLF#GBL,20241009,2
