route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,bikes_allowed,ticketing_trip_id,ticketing_type
1631,1631-1-1430122024-BAC#BDX-00,1631-1-1430122024-BAC#BDX,,,,1,,4415152b66622c5dc9dd7514cbaca8f1,,,,,1
163,163-12-1255062024-FUS#M-00,163-12-1255062024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-12-1255072024-FUS#M-00,163-12-1255072024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-12-1255082024-FUS#M-00,163-12-1255082024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-12-1255092024-FUS#M-00,163-12-1255092024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-12-1255102024-FUS#M-00,163-12-1255102024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-12-1355112024-FUS#M-00,163-12-1355112024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
1631,1631-2-1405062024-BDX#BAC-00,1631-2-1405062024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1405072024-BDX#BAC-00,1631-2-1405072024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1405082024-BDX#BAC-00,1631-2-1405082024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1405092024-BDX#BAC-00,1631-2-1405092024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1405102024-BDX#BAC-00,1631-2-1405102024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1505102024-BDX#BAC-00,1631-2-1505102024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1505112024-BDX#BAC-00,1631-2-1505112024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
1631,1631-2-1505122024-BDX#BAC-00,1631-2-1505122024-BDX#BAC,,,,0,,0fba588f8ed90274bf76fccfa3e81919,,,,,1
163,163-13-0930062024-M#FUS-00,163-13-0930062024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-0930072024-M#FUS-00,163-13-0930072024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-0930082024-M#FUS-00,163-13-0930082024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-0930092024-M#FUS-00,163-13-0930092024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-0930102024-M#FUS-00,163-13-0930102024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-1030102024-M#FUS-00,163-13-1030102024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-1030112024-M#FUS-00,163-13-1030112024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-13-1030122024-M#FUS-00,163-13-1030122024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-14-1335062024-FUS#M-00,163-14-1335062024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1335072024-FUS#M-00,163-14-1335072024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1335082024-FUS#M-00,163-14-1335082024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1335092024-FUS#M-00,163-14-1335092024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1335102024-FUS#M-00,163-14-1335102024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1435102024-FUS#M-00,163-14-1435102024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1435112024-FUS#M-00,163-14-1435112024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-14-1435122024-FUS#M-00,163-14-1435122024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-15-1100062024-M#FUS-00,163-15-1100062024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1100072024-M#FUS-00,163-15-1100072024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1100082024-M#FUS-00,163-15-1100082024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1100092024-M#FUS-00,163-15-1100092024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1100102024-M#FUS-00,163-15-1100102024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1200102024-M#FUS-00,163-15-1200102024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1200112024-M#FUS-00,163-15-1200112024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-15-1200122024-M#FUS-00,163-15-1200122024-M#FUS,,,,1,,66d3a22bd44b7eaf19ac723d748443d2,,,,,1
163,163-16-1510062024-FUS#M-00,163-16-1510062024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1510072024-FUS#M-00,163-16-1510072024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1510082024-FUS#M-00,163-16-1510082024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1510092024-FUS#M-00,163-16-1510092024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1510102024-FUS#M-00,163-16-1510102024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1610102024-FUS#M-00,163-16-1610102024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1610112024-FUS#M-00,163-16-1610112024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-16-1610122024-FUS#M-00,163-16-1610122024-FUS#M,,,,0,,e71e9017eb0ebe269f0097314edd28df,,,,,1
163,163-2-0610062024-MM#M-00,163-2-0610062024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0610072024-MM#M-00,163-2-0610072024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0610082024-MM#M-00,163-2-0610082024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0610092024-MM#M-00,163-2-0610092024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0610102024-MM#M-00,163-2-0610102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0710102024-MM#M-00,163-2-0710102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0710112024-MM#M-00,163-2-0710112024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-2-0710122024-MM#M-00,163-2-0710122024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-3-0445062024-M#MM-00,163-3-0445062024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0445072024-M#MM-00,163-3-0445072024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0445082024-M#MM-00,163-3-0445082024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0445092024-M#MM-00,163-3-0445092024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0445102024-M#MM-00,163-3-0445102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0545102024-M#MM-00,163-3-0545102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-3-0545112024-M#MM-00,163-3-0545112024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
1633,1633-1-0950062024-TRS#PQB-00,1633-1-0950062024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-0950072024-TRS#PQB-00,1633-1-0950072024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-0950082024-TRS#PQB-00,1633-1-0950082024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-0950092024-TRS#PQB-00,1633-1-0950092024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-0950102024-TRS#PQB-00,1633-1-0950102024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-1050102024-TRS#PQB-00,1633-1-1050102024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-1050112024-TRS#PQB-00,1633-1-1050112024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-1-1050122024-TRS#PQB-00,1633-1-1050122024-TRS#PQB,,,,1,,739bb1e566fafc7b0b126f1a77b045b5,,,,,1
1633,1633-2-1425062024-PQB#TRS-00,1633-2-1425062024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1425072024-PQB#TRS-00,1633-2-1425072024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1425082024-PQB#TRS-00,1633-2-1425082024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1425092024-PQB#TRS-00,1633-2-1425092024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1425102024-PQB#TRS-00,1633-2-1425102024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1525102024-PQB#TRS-00,1633-2-1525102024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1525112024-PQB#TRS-00,1633-2-1525112024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
1633,1633-2-1525122024-PQB#TRS-00,1633-2-1525122024-PQB#TRS,,,,0,,f5dd2e9401b394c3980efbc6135373ae,,,,,1
163,163-4-0645062024-MM#M-00,163-4-0645062024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0645072024-MM#M-00,163-4-0645072024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0645082024-MM#M-00,163-4-0645082024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0645092024-MM#M-00,163-4-0645092024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0645102024-MM#M-00,163-4-0645102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0745102024-MM#M-00,163-4-0745102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-4-0745112024-MM#M-00,163-4-0745112024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-5-0620062024-M#FUS-00,163-5-0620062024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0620072024-M#FUS-00,163-5-0620072024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0620082024-M#FUS-00,163-5-0620082024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0620092024-M#FUS-00,163-5-0620092024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0620102024-M#FUS-00,163-5-0620102024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0720102024-M#FUS-00,163-5-0720102024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0720112024-M#FUS-00,163-5-0720112024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-5-0720122024-M#FUS-00,163-5-0720122024-M#FUS,,,,1,,6e3f43e1c65011ea40b27343627c1204,,,,,1
163,163-6-1010062024-FUS#M-00,163-6-1010062024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1010072024-FUS#M-00,163-6-1010072024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1010082024-FUS#M-00,163-6-1010082024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1010092024-FUS#M-00,163-6-1010092024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1010102024-FUS#M-00,163-6-1010102024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1110102024-FUS#M-00,163-6-1110102024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1110112024-FUS#M-00,163-6-1110112024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-6-1110122024-FUS#M-00,163-6-1110122024-FUS#M,,,,0,,660d2e41a1472e829d90f43f5708d89c,,,,,1
163,163-7-0615062024-M#MM-00,163-7-0615062024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0615072024-M#MM-00,163-7-0615072024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0615082024-M#MM-00,163-7-0615082024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0615092024-M#MM-00,163-7-0615092024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0615102024-M#MM-00,163-7-0615102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0715102024-M#MM-00,163-7-0715102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-7-0715112024-M#MM-00,163-7-0715112024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-8-0815062024-MM#M-00,163-8-0815062024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0815072024-MM#M-00,163-8-0815072024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0815082024-MM#M-00,163-8-0815082024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0815092024-MM#M-00,163-8-0815092024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0815102024-MM#M-00,163-8-0815102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0915102024-MM#M-00,163-8-0915102024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-8-0915112024-MM#M-00,163-8-0915112024-MM#M,,,,0,,f73b7d112f2c226cf23f5b6767ca372b,,,,,1
163,163-9-0845062024-M#MM-00,163-9-0845062024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0845072024-M#MM-00,163-9-0845072024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0845082024-M#MM-00,163-9-0845082024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0845092024-M#MM-00,163-9-0845092024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0845102024-M#MM-00,163-9-0845102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0945102024-M#MM-00,163-9-0945102024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0945112024-M#MM-00,163-9-0945112024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
163,163-9-0945122024-M#MM-00,163-9-0945122024-M#MM,,,,1,,1247a5c91242d896c8d8e08d85e9a1fd,,,,,1
1642,1642-102-1630062024-RAC#PQB-00,1642-102-1630062024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-102-1630072024-RAC#PQB-00,1642-102-1630072024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-102-1715062024-RAC#PQB-00,1642-102-1715062024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-102-1715072024-RAC#PQB-00,1642-102-1715072024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-102-1715082024-RAC#PQB-00,1642-102-1715082024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-102-1715092024-RAC#PQB-00,1642-102-1715092024-RAC#PQB,,,,0,,1a0a4c5a6ec32daecc483c0c9fd5170b,,,,,1
1642,1642-141-0840062024-PDS#RAC-00,1642-141-0840062024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-141-0840072024-PDS#RAC-00,1642-141-0840072024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-141-0840082024-PDS#RAC-00,1642-141-0840082024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-141-0840092024-PDS#RAC-00,1642-141-0840092024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-142-1200062024-RAC#PDS-00,1642-142-1200062024-RAC#PDS,,,,0,,fa3181c282c6b4110ed3014f9cd0ecad,,,,,1
1642,1642-142-1200072024-RAC#PDS-00,1642-142-1200072024-RAC#PDS,,,,0,,fa3181c282c6b4110ed3014f9cd0ecad,,,,,1
1642,1642-142-1200082024-RAC#PDS-00,1642-142-1200082024-RAC#PDS,,,,0,,fa3181c282c6b4110ed3014f9cd0ecad,,,,,1
1642,1642-142-1200092024-RAC#PDS-00,1642-142-1200092024-RAC#PDS,,,,0,,fa3181c282c6b4110ed3014f9cd0ecad,,,,,1
1642,1642-143-1415062024-PDS#RAC-00,1642-143-1415062024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-143-1415072024-PDS#RAC-00,1642-143-1415072024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-143-1415082024-PDS#RAC-00,1642-143-1415082024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-143-1415092024-PDS#RAC-00,1642-143-1415092024-PDS#RAC,,,,1,,9f63b855f78905b17cc67a16442fc184,,,,,1
1642,1642-2-1630062024-RAC#PQB-00,1642-2-1630062024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-2-1630072024-RAC#PQB-00,1642-2-1630072024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-2-1630082024-RAC#PQB-00,1642-2-1630082024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-2-1715062024-RAC#PQB-00,1642-2-1715062024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-2-1715072024-RAC#PQB-00,1642-2-1715072024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-2-1715082024-RAC#PQB-00,1642-2-1715082024-RAC#PQB,,,,0,,234f9112158a3e049f9bd1472e2da97a,,,,,1
1642,1642-41-0840062024-PLD#RAC-00,1642-41-0840062024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-41-0840072024-PLD#RAC-00,1642-41-0840072024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-41-0840082024-PLD#RAC-00,1642-41-0840082024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-42-1100062024-RAC#PLD-00,1642-42-1100062024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-42-1100072024-RAC#PLD-00,1642-42-1100072024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-42-1100082024-RAC#PLD-00,1642-42-1100082024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-42-1200062024-RAC#PLD-00,1642-42-1200062024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-42-1200072024-RAC#PLD-00,1642-42-1200072024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-42-1200082024-RAC#PLD-00,1642-42-1200082024-RAC#PLD,,,,0,,d6d2795358c252a004f448cac9e9a2a6,,,,,1
1642,1642-43-1345062024-PLD#RAC-00,1642-43-1345062024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-43-1345072024-PLD#RAC-00,1642-43-1345072024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-43-1345082024-PLD#RAC-00,1642-43-1345082024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-43-1415062024-PLD#RAC-00,1642-43-1415062024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-43-1415072024-PLD#RAC-00,1642-43-1415072024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1642,1642-43-1415082024-PLD#RAC-00,1642-43-1415082024-PLD#RAC,,,,1,,6f2c6fb6679631f61582cda87a176f1f,,,,,1
1645,1645-5-1130062024-TRS#PQB-00,1645-5-1130062024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1130072024-TRS#PQB-00,1645-5-1130072024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1130082024-TRS#PQB-00,1645-5-1130082024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1130092024-TRS#PQB-00,1645-5-1130092024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1130102024-TRS#PQB-00,1645-5-1130102024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1230102024-TRS#PQB-00,1645-5-1230102024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1230112024-TRS#PQB-00,1645-5-1230112024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-5-1230122024-TRS#PQB-00,1645-5-1230122024-TRS#PQB,,,,1,,e1a66106a0722db831e74b56d4b032f2,,,,,1
1645,1645-8-0700062024-PQB#TRS-00,1645-8-0700062024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0700072024-PQB#TRS-00,1645-8-0700072024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0700082024-PQB#TRS-00,1645-8-0700082024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0700092024-PQB#TRS-00,1645-8-0700092024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0700102024-PQB#TRS-00,1645-8-0700102024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0800102024-PQB#TRS-00,1645-8-0800102024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0800112024-PQB#TRS-00,1645-8-0800112024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1645,1645-8-0800122024-PQB#TRS-00,1645-8-0800122024-PQB#TRS,,,,0,,47458177e4ec3f3c6565cd93d31b9991,,,,,1
1646,1646-11-1000072024-MIO#CLF-00,1646-11-1000072024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-11-1000082024-MIO#CLF-00,1646-11-1000082024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-11-1000092024-MIO#CLF-00,1646-11-1000092024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-11-1000102024-MIO#CLF-00,1646-11-1000102024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-11-1100102024-MIO#CLF-00,1646-11-1100102024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-11-1100112024-MIO#CLF-00,1646-11-1100112024-MIO#CLF,,,,1,,c436f516849e8e97e919e832ee4847d7,,,,,1
1646,1646-2-1140072024-CLF#MIO-00,1646-2-1140072024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1646,1646-2-1140082024-CLF#MIO-00,1646-2-1140082024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1646,1646-2-1140092024-CLF#MIO-00,1646-2-1140092024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1646,1646-2-1140102024-CLF#MIO-00,1646-2-1140102024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1646,1646-2-1240102024-CLF#MIO-00,1646-2-1240102024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1646,1646-2-1240112024-CLF#MIO-00,1646-2-1240112024-CLF#MIO,,,,0,,340a8b47a40d31ee010a8014fbaa1e82,,,,,1
1659,1659-1-0800062024-CLF#TO-00,1659-1-0800062024-CLF#TO,,,,1,,2b9f99cfb78f567c478abb4692118fcb,,,,,1
1659,1659-1-0800072024-CLF#TO-00,1659-1-0800072024-CLF#TO,,,,1,,2b9f99cfb78f567c478abb4692118fcb,,,,,1
1659,1659-1-0800082024-CLF#TO-00,1659-1-0800082024-CLF#TO,,,,1,,2b9f99cfb78f567c478abb4692118fcb,,,,,1
1659,1659-1-0800092024-CLF#TO-00,1659-1-0800092024-CLF#TO,,,,1,,2b9f99cfb78f567c478abb4692118fcb,,,,,1
1659,1659-1-0800102024-CLF#TO-00,1659-1-0800102024-CLF#TO,,,,1,,2b9f99cfb78f567c478abb4692118fcb,,,,,1
